Year,Player Name,Team,Position,Region,Seed,Season PPG,R1,R2,R3,R4,R5,R6,Total
2018,Chris Teahan,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Christ Koumadje,Long Island University,C,,16,,2,2,2,2,0,0,8
2018,Christian Bradford,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Christian David,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Christian James,Long Island University,G,,16,,5,0,0,0,0,0,5
2018,Christian Negron,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Christian Thieneman,Long Island University,F,,16,,0,2,0,0,0,0,2
2018,Chuma Okeke,Long Island University,F,,16,,2,7,0,0,0,0,9
2018,CJ Massinburg,Long Island University,G,,16,,19,18,0,0,0,0,37
2018,CJ Walker,Long Island University,G,,16,,4,2,9,2,0,0,17
2018,Clay Young,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Clayton Custer,Long Island University,G,,16,,14,10,15,7,15,0,61
2018,Clyde Trapp,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Cody Martin,Long Island University,F,,16,,15,25,16,0,0,0,56
2018,Colby Moultrie,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Cole Blackstock,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Cole Gentry,Long Island University,G,,16,,8,0,0,0,0,0,8
2018,Collin Gillespie,Long Island University,G,,16,,9,3,0,0,3,4,19
2018,Collin McManus,Long Island University,C,,16,,0,0,0,0,0,0,0
2018,Collin Sexton,Long Island University,G,,16,,25,17,0,0,0,0,42
2018,Conner Frankamp,Long Island University,G,,16,,27,0,0,0,0,0,27
2018,Corey Davis Jr.,Long Island University,G,,16,,9,3,0,0,0,0,12
2018,Corey Kispert,Long Island University,F,,16,,8,3,6,0,0,0,17
2018,Courtney Stockard,Long Island University,F,,16,,14,0,0,0,0,0,14
2018,Cyril Langevine,Long Island University,F,,16,,14,4,0,0,0,0,18
2018,D.J. Hogg,Long Island University,F,,16,,5,14,7,0,0,0,26
2018,D'Marcus Simonds,Long Island University,G,,16,,24,0,0,0,0,0,24
2018,Dakota Mathias,Long Island University,G,,16,,8,11,3,0,0,0,22
2018,Dani Koljanin,Long Island University,F,,16,,0,2,0,0,0,0,2
2018,Daniel Gafford,Long Island University,F,,16,,7,0,0,0,0,0,7
2018,Daniel Giddens,Long Island University,C,,16,,0,7,0,0,0,0,7
2018,Darious Hall,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Darius Bolstad,Long Island University,C,,16,,1,0,0,0,0,0,1
2018,Darius George,Long Island University,F,,16,,2,7,0,0,0,0,9
2018,Darnell Foreman,Long Island University,C,,16,,10,0,0,0,0,0,10
2018,Darral Willis Jr.,Long Island University,F,,16,,13,0,0,0,0,0,13
2018,Daryl Macon,Long Island University,G,,16,,12,0,0,0,0,0,12
2018,David Jenkins Jr.,Long Island University,G,,16,,16,0,0,0,0,0,16
2018,David Skara,Long Island University,F,,16,,2,6,7,0,0,0,15
2018,Davide Moretti,Long Island University,G,,16,,5,0,7,7,0,0,19
2018,Davion Mintz,Long Island University,G,,16,,10,0,0,0,0,0,10
2018,Davion Mitchell,Long Island University,G,,16,,4,2,0,0,0,0,6
2018,Davon Clare,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Davonta Jordan,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Daxter Miles Jr.,Long Island University,G,,16,,9,9,16,0,0,0,34
2018,Dazon Ingram,Long Island University,G,,16,,9,4,0,0,0,0,13
2018,Dean Wade,Long Island University,F,,16,,0,0,4,0,0,0,4
2018,Deandre Ayton,Long Island University,F,,16,,14,0,0,0,0,0,14
2018,Deaundrae Ballard,Long Island University,F,,16,,3,0,0,0,0,0,3
2018,Dejan Vasiljevic,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Demetrius Troy,Long Island University,G,,16,,16,0,0,0,0,0,16
2018,Demontrae Jefferson,Long Island University,G,,16,,20,0,0,0,0,0,20
2018,Denny Grace,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Derrick Bruce,Long Island University,G,,16,,18,0,0,0,0,0,18
2018,Derrick Walker,Long Island University,F,,16,,2,2,0,0,0,0,4
2018,Desean Murray,Long Island University,F,,16,,11,0,0,0,0,0,11
2018,Desi Rodriguez,Long Island University,F,,16,,20,6,0,0,0,0,26
2018,Desmond Bane,Long Island University,G,,16,,5,0,0,0,0,0,5
2018,Devin Cooper,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Devin Davis,Long Island University,F,,16,,9,17,0,0,0,0,26
2018,Devin Gilmore,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Devin Mitchell,Long Island University,G,,16,,3,0,0,0,0,0,3
2018,Devin Watson,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Devin Wilson,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Devon Goodman,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Devon Hall,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Devonnte Holland,Long Island University,C,,16,,2,0,0,0,0,0,2
2018,Devonte' Graham,Long Island University,G,,16,,29,8,16,11,23,0,87
2018,Dewan Hernandez,Long Island University,F,,16,,11,0,0,0,0,0,11
2018,Deyshonee Much,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Dhamir Cosby-Roundtree,Long Island University,F,,16,,10,4,2,4,0,0,20
2018,Dominic Johnson,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Dominik Heinzl,Long Island University,F,,16,,4,0,0,0,0,0,4
2018,Donald Hicks,Long Island University,G,,16,,13,0,0,0,0,0,13
2018,Donta Hall,Long Island University,F,,16,,10,3,0,0,0,0,13
2018,Dontay Bassett,Long Island University,C,,16,,4,0,0,0,0,0,4
2018,Dontay Caruthers,Long Island University,G,,16,,0,7,0,0,0,0,7
2018,Donte Clark,Long Island University,G,,16,,12,0,0,0,0,0,12
2018,Donte DiVincenzo,Long Island University,G,,16,,7,18,7,12,15,31,90
2018,Donte Ingram,Long Island University,G,,16,,13,6,2,12,2,0,35
2018,Drew Edwards,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Duncan Robinson,Long Island University,G,,16,,7,11,10,7,9,0,44
2018,Dusan Ristic,Long Island University,C,,16,,16,0,0,0,0,0,16
2018,Dwight Ramos,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Dylan Osetkowski,Long Island University,F,,16,,7,0,0,0,0,0,7
2018,Dylan Smith,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,E.C. Matthews,Long Island University,G,,16,,16,23,0,0,0,0,39
2018,E.J. Crawford,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Ebuka Izundu,Long Island University,C,,16,,5,0,0,0,0,0,5
2018,Ed Polite Jr.,Long Island University,ATH,,16,,6,0,0,0,0,0,6
2018,Egor Koulechov,Long Island University,G,,16,,20,12,0,0,0,0,32
2018,Eli Brooks,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Eli Chuha,Long Island University,F,,16,,5,0,0,0,0,0,5
2018,Eli Pepper,Long Island University,F,,16,,5,0,0,0,0,0,5
2018,Elias Harden,Long Island University,F,,16,,1,0,0,0,0,0,1
2018,Eliel Nsoseme,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Elijah Foster,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Elijah Thomas,Long Island University,F,,16,,6,18,4,0,0,0,28
2018,Emmanuel Akot,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Eric Dadika,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Eric Paschall,Long Island University,F,,16,,11,7,14,12,24,6,74
2018,Eron Gordon,Long Island University,G,,16,,0,2,0,0,0,0,2
2018,Esa Ahmad,Long Island University,F,,16,,12,10,11,0,0,0,33
2018,Evan Bailey,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Everett Winchester,Long Island University,G,,16,,11,0,0,0,0,0,11
2018,Fabian White Jr.,Long Island University,NA,,16,,2,2,0,0,0,0,4
2018,Fabijan Krslovic,Long Island University,F,,16,,5,0,0,0,0,0,5
2018,Fatts Russell,Long Island University,G,,16,,15,6,0,0,0,0,21
2018,Francis Alonso,Long Island University,G,,16,,16,0,0,0,0,0,16
2018,Frank Howard,Long Island University,G,,16,,7,13,6,0,0,0,26
2018,Gabe Agorioge,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Gabe DeVoe,Long Island University,G,,16,,22,22,31,0,0,0,75
2018,Gabe Grant,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Gabe Osabuohien,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Galen Robinson Jr.,Long Island University,G,,16,,5,4,0,0,0,0,9
2018,Galin Smith,Long Island University,F,,16,,8,5,0,0,0,0,13
2018,Garrett Collins,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Garrison Brooks,Long Island University,F,,16,,7,3,0,0,0,0,10
2018,Garrison Mathews,Long Island University,G,,16,,8,0,0,0,0,0,8
2018,Gary Clark,Long Island University,F,,16,,11,11,0,0,0,0,22
2018,Gary Trent Jr.,Long Island University,G,,16,,16,18,14,17,0,0,65
2018,Gavin Kensmil,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Gavin Schilling,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,George Brammeier,Long Island University,C,,16,,2,0,0,0,0,0,2
2018,Gorjok Gak,Long Island University,C,,16,,1,0,0,0,0,0,1
2018,Grady Eifert,Long Island University,F,,16,,3,2,0,0,0,0,5
2018,Grant Benzinger,Long Island University,G,,16,,5,0,0,0,0,0,5
2018,Grant Riller,Long Island University,G,,16,,16,0,0,0,0,0,16
2018,Grant Williams,Long Island University,F,,16,,14,12,0,0,0,0,26
2018,Grayson Allen,Long Island University,G,,16,,16,10,15,12,0,0,53
2018,Greg Jones,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Hallice Cooke,Long Island University,G,,16,,3,0,2,0,0,0,5
2018,Hamidou Diallo,Long Island University,G,,16,,8,22,2,0,0,0,32
2018,Henry Baddley,Long Island University,G,,16,,0,2,0,0,0,0,2
2018,Herbert Jones,Long Island University,F,,16,,6,2,0,0,0,0,8
2018,Horace Spencer,Long Island University,F,,16,,7,10,0,0,0,0,17
2018,Ian Theisen,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Ibi Watson,Long Island University,G,,16,,0,0,3,0,0,2,5
2018,Idris Taqqee,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Ike Obiagu,Long Island University,C,,16,,2,2,4,0,0,0,8
2018,Ikenna Smart,Long Island University,F,,16,,4,4,0,0,0,0,8
2018,Ira Lee,Long Island University,F,,16,,4,0,0,0,0,0,4
2018,Isaac Fields,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Isaac Haas,Long Island University,C,,16,,9,0,0,0,0,0,9
2018,Isaiah Jackson,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Isaiah Livers,Long Island University,F,,16,,0,0,2,2,0,0,4
2018,Isaiah Miller,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Isaiah Wilkins,Long Island University,F,,16,,7,0,0,0,0,0,7
2018,Isaiah Williams,Long Island University,G,,16,,10,0,0,0,0,0,10
2018,Isiah Jasey,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Ismael Sanogo,Long Island University,F,,16,,10,0,0,0,0,0,10
2018,Ivan Canete,Long Island University,G,,16,,17,0,0,0,0,0,17
2018,Izaiah Brockington,Long Island University,G,,16,,5,0,0,0,0,0,5
2018,J.P. Macura,Long Island University,G,,16,,29,17,0,0,0,0,46
2018,Ja Morant,Long Island University,G,,16,,14,0,0,0,0,0,14
2018,Ja'Quan Newton,Long Island University,G,,16,,11,0,0,0,0,0,11
2018,Jaaron Simmons,Long Island University,G,,16,,6,0,0,0,3,0,9
2018,Jachai Taylor,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Jack Galatio,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Jack Salt,Long Island University,C,,16,,0,0,0,0,0,0,0
2018,Jack White,Long Island University,F,,16,,0,2,0,0,0,0,2
2018,Jackson Donahue,Long Island University,C,,16,,0,0,0,0,0,0,0
2018,Jackson Rowe,Long Island University,F,,16,,10,0,0,0,0,0,10
2018,Jacob Epperson,Long Island University,C,,16,,2,0,0,0,0,0,2
2018,Jacob Evans,Long Island University,G,,16,,10,19,0,0,0,0,29
2018,Jacob Larsen,Long Island University,C,,16,,0,0,0,0,0,0,0
2018,Jacob Young,Long Island University,G,,16,,8,0,0,0,0,0,8
2018,Jacquil Taylor,Long Island University,F,,16,,2,2,4,0,0,0,8
2018,Jae'Sean Tate,Long Island University,F,,16,,8,11,0,0,0,0,19
2018,Jairus Lyles,Long Island University,G,,16,,28,12,0,0,0,0,40
2018,Jake Silpe,Long Island University,C,,16,,0,0,0,0,0,0,0
2018,Jalen Brunson,Long Island University,G,,16,,16,12,27,15,18,9,97
2018,Jalen Dupree,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Jalen Hudson,Long Island University,G,,16,,16,23,0,0,0,0,39
2018,Jalen Johnson,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Jalen Lindsey,Long Island University,G,,16,,6,0,0,0,0,0,6
2018,Jalen McDaniels,Long Island University,F,,16,,18,0,0,0,0,0,18
2018,Jamal Smith,Long Island University,G,,16,,1,0,0,0,0,0,1
2018,Jamar Akoh,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,James Bolden,Long Island University,G,,16,,0,11,9,0,0,0,20
2018,James Daniel III,Long Island University,F,,16,,2,3,0,0,0,0,5
2018,James Dickey,Long Island University,F,,16,,10,0,0,0,0,0,10
2018,James Love III,Long Island University,C,,16,,0,0,0,0,0,0,0
2018,James Reese V,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,James Sosinski,Long Island University,F,,16,,0,0,0,0,2,0,2
2018,Jamuni McNeace,Long Island University,C,,16,,14,0,0,0,0,0,14
2018,Jan Svandrlik,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Jannson Williams,Long Island University,F,,16,,10,3,0,0,0,0,13
2018,Jared Harper,Long Island University,G,,16,,6,5,0,0,0,0,11
2018,Jared Terrell,Long Island University,G,,16,,13,10,0,0,0,0,23
2018,Jaren Jackson Jr.,Long Island University,F,,16,,6,2,0,0,0,0,8
2018,Jarrell Brantley,Long Island University,F,,16,,24,0,0,0,0,0,24
2018,Jarrett Culver,Long Island University,G,,16,,6,11,2,11,0,0,30
2018,Jarrod West,Long Island University,G,,16,,9,2,0,0,0,0,11
2018,Jarron Cumberland,Long Island University,G,,16,,27,17,0,0,0,0,44
2018,Jarvis Garrett,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Jase Febres,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Jason Lee,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Javin DeLaurier,Long Island University,F,,16,,0,6,0,4,0,0,10
2018,Jay Jay Chandler,Long Island University,G,,16,,3,3,7,0,0,0,13
2018,Jaylen Adams,Long Island University,G,,16,,11,0,0,0,0,0,11
2018,Jaylen Barford,Long Island University,G,,16,,15,0,0,0,0,0,15
2018,Jaylen McManus,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Jaylon Hall,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Jayvon Graves,Long Island University,G,,16,,0,2,0,0,0,0,2
2018,JD Miller,Long Island University,F,,16,,4,0,0,0,0,0,4
2018,Jeff Dowtin Jr.,Long Island University,G,,16,,8,10,0,0,0,0,18
2018,Jeff Thomas,Long Island University,F,,16,,9,0,0,0,0,0,9
2018,Jemerrio Jones,Long Island University,F,,16,,13,0,0,0,0,0,13
2018,Jeremiah Tilmon Jr.,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Jeremy Harris,Long Island University,G,,16,,23,10,0,0,0,0,33
2018,Jeremy Hemsley,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Jeremy Jones,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Jericho Sims,Long Island University,F,,16,,4,0,0,0,0,0,4
2018,Jermaine Samuels Jr.,Long Island University,F,,16,,1,0,0,0,0,0,1
2018,Jevon Carter,Long Island University,G,,16,,21,28,12,0,0,0,61
2018,Jimmy Sotos,Long Island University,G,,16,,5,0,0,0,0,0,5
2018,Joe Chealey,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Joe Sherburne,Long Island University,F,,16,,14,0,0,0,0,0,14
2018,Joel Berry II,Long Island University,G,,16,,14,21,0,0,0,0,35
2018,John Comeaux,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,John Fulkerson,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,John Matt Merritt,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,John Petty Jr.,Long Island University,G,,16,,20,3,0,0,0,0,23
2018,Johnathan Williams,Long Island University,F,,16,,19,9,8,0,0,0,36
2018,Johnathon Wilkins,Long Island University,F,,16,,5,0,0,0,0,0,5
2018,Johnny McCants,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Jon Axel Gudmundsson,Long Island University,G,,16,,21,0,0,0,0,0,21
2018,Jon Elmore,Long Island University,G,,16,,27,15,0,0,0,0,42
2018,Jon Teske,Long Island University,C,,16,,2,6,0,2,2,2,14
2018,Jonathan Stark,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Jontay Porter,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Jordan Bone,Long Island University,G,,16,,4,13,0,0,0,0,17
2018,Jordan Bowden,Long Island University,G,,16,,5,8,0,0,0,0,13
2018,Jordan Caroline,Long Island University,F,,16,,14,13,19,0,0,0,46
2018,Jordan Geist,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Jordan Goldwire,Long Island University,G,,16,,0,3,0,0,0,0,3
2018,Jordan Poole,Long Island University,G,,16,,3,8,5,0,7,3,26
2018,Jordan Schakel,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Jordan Scurry,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Jordan Session,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Jordan Shepherd,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Jordan Tyson,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Jordy Kuiper,Long Island University,F,,16,,7,0,0,0,0,0,7
2018,Josh Hall,Long Island University,F,,16,,15,14,10,0,0,0,39
2018,Josh Perkins,Long Island University,G,,16,,16,10,9,0,0,0,35
2018,Joshua Langford,Long Island University,G,,16,,22,3,0,0,0,0,25
2018,Jourdan Grant,Long Island University,G,,16,,8,6,0,0,0,0,14
2018,Justin Bibbs,Long Island University,G,,16,,17,0,0,0,0,0,17
2018,Justin Cousin,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Justin Gray,Long Island University,G,,16,,4,3,12,2,0,0,21
2018,Justin Jenifer,Long Island University,G,,16,,5,4,0,0,0,0,9
2018,Justin Lindner,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Justin Robinson,Long Island University,G,,16,,21,0,0,0,0,0,21
2018,K.J. Maura,Long Island University,G,,16,,10,10,0,0,0,0,20
2018,Kade Kinnamon,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Kaiser Gates,Long Island University,F,,16,,2,6,0,0,0,0,8
2018,Kaleb Alejandro Joseph,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Kaleb Wesson,Long Island University,F,,16,,0,3,0,0,0,0,3
2018,Kalif Young,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Kam Williams,Long Island University,G,,16,,22,19,0,0,0,0,41
2018,Kamar Baldwin,Long Island University,G,,16,,24,14,0,0,0,0,38
2018,Kamau Stokes,Long Island University,G,,16,,11,4,6,13,0,0,34
2018,Kameron McGusty,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Kameron Rooks,Long Island University,C,,16,,1,0,0,0,0,0,1
2018,Kane Ma,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Kane Williams,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Kassius Robertson,Long Island University,G,,16,,19,0,0,0,0,0,19
2018,Keanu Pinder,Long Island University,F,,16,,6,0,0,0,0,0,6
2018,Keenan Evans,Long Island University,G,,16,,23,22,16,12,0,0,73
2018,Keita Bates-Diop,Long Island University,F,,16,,24,28,0,0,0,0,52
2018,Keith Stone,Long Island University,F,,16,,9,7,0,0,0,0,16
2018,Keith Williams,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Kelan Martin,Long Island University,F,,16,,27,29,0,0,0,0,56
2018,Kellan Grady,Long Island University,G,,16,,16,0,0,0,0,0,16
2018,Kendall Stephens,Long Island University,G,,16,,22,13,0,0,0,0,35
2018,Kenny Cooper,Long Island University,G,,16,,14,0,0,0,0,0,14
2018,Kenny Goins,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Kenny Williams,Long Island University,G,,16,,18,5,0,0,0,0,23
2018,Kenrich Williams,Long Island University,G,,16,,14,0,0,0,0,0,14
2018,Kerem Kanter,Long Island University,F,,16,,24,15,0,0,0,0,39
2018,Kerry Blackshear Jr.,Long Island University,F,,16,,8,0,0,0,0,0,8
2018,Kerwin Roach,Long Island University,G,,16,,26,0,0,0,0,0,26
2018,Kevarrius Hayes,Long Island University,C,,16,,2,4,0,0,0,0,6
2018,KeVaughn Allen,Long Island University,G,,16,,7,7,0,0,0,0,14
2018,Kevin Knox II,Long Island University,F,,16,,25,8,13,0,0,0,46
2018,Kevin Puryear,Long Island University,F,,16,,8,0,0,0,0,0,8
2018,Kevon Harris,Long Island University,G,,16,,12,0,0,0,0,0,12
2018,Keyon Jones,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Khadeem Lattin,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Khadeen Carrington,Long Island University,G,,16,,26,28,0,0,0,0,54
2018,Khalil Ahmad,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Khyri Thomas,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Killian Tillie,Long Island University,F,,16,,2,7,0,0,0,0,9
2018,Kimbal Mackenzie,Long Island University,G,,16,,10,0,0,0,0,0,10
2018,KiShawn Pritchett,Long Island University,G,,16,,6,0,0,0,0,0,6
2018,Kouat Noi,Long Island University,F,,16,,7,0,0,0,0,0,7
2018,Kristian Doolittle,Long Island University,F,,16,,8,0,0,0,0,0,8
2018,Kyle Alexander,Long Island University,F,,16,,6,0,0,0,0,0,6
2018,Kyle Allman Jr.,Long Island University,G,,16,,21,0,0,0,0,0,21
2018,Kyle Guy,Long Island University,G,,16,,15,0,0,0,0,0,15
2018,Kyle Washington,Long Island University,F,,16,,13,10,0,0,0,0,23
2018,Kylia Sykes,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Kyrin Galloway,Long Island University,F,,16,,3,0,0,0,0,0,3
2018,Kyron Cartwright,Long Island University,G,,16,,11,0,0,0,0,0,11
2018,LaDarien Griffin,Long Island University,F,,16,,9,0,0,0,0,0,9
2018,Lagerald Vick,Long Island University,G,,16,,14,13,13,14,8,0,62
2018,Lamont Walker,Long Island University,F,,16,,4,0,0,0,0,0,4
2018,Lamont West,Long Island University,F,,16,,0,18,8,0,0,0,26
2018,Lamonte Turner,Long Island University,G,,16,,19,10,0,0,0,0,29
2018,Landon Kirkwood,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Landry Shamet,Long Island University,G,,16,,11,0,0,0,0,0,11
2018,Lane Severyn,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Lavar Batts Jr.,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Lawson Schaffer,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Leighton Schrand,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Lennard Freeman,Long Island University,F,,16,,13,0,0,0,0,0,13
2018,Leon Gilmore III,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Leroy Butts IV,Long Island University,F,,16,,2,0,0,0,0,0,2
2018,Levi Stockard III,Long Island University,F,,16,,2,0,2,1,0,0,5
2018,Logan Routt,Long Island University,F,,16,,7,0,0,0,0,0,7
2018,Lonnie Walker IV,Long Island University,G,,16,,12,0,0,0,0,0,12
2018,Loudon Love,Long Island University,C,,16,,12,0,0,0,0,0,12
2018,Lourawls Nairn Jr.,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Lucas Williamson,Long Island University,G,,16,,5,7,3,8,0,0,23
2018,Luke Maye,Long Island University,F,,16,,10,13,0,0,0,0,23
2018,Lyles Davis,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Maciej Bender,Long Island University,F,,16,,0,2,0,0,0,0,2
2018,Mak Krause,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Makol Mawien,Long Island University,F,,16,,5,11,0,4,0,0,20
2018,Maliek White,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Malik Benlevi,Long Island University,F,,16,,7,0,0,0,0,0,7
2018,Malik Dunbar,Long Island University,G,,16,,6,5,0,0,0,0,11
2018,Malik Massey,Long Island University,G,,16,,4,0,0,0,0,0,4
2018,Malik Newman,Long Island University,G,,16,,10,28,17,32,21,0,108
2018,Malik Pope,Long Island University,F,,16,,11,0,0,0,0,0,11
2018,Malik William,Long Island University,F,,16,,0,3,0,0,0,0,3
2018,Mamadi Diakite,Long Island University,F,,16,,6,0,0,0,0,0,6
2018,Manny Suarez,Long Island University,C,,16,,0,0,0,0,0,0,0
2018,Marcquise Reed,Long Island University,G,,16,,15,16,13,0,0,0,44
2018,Marcus Foster,Long Island University,G,,16,,5,0,0,0,0,0,5
2018,Marcus Garrett,Long Island University,G,,16,,2,2,2,4,0,0,10
2018,Marek Dolezaj,Long Island University,F,,16,,17,6,13,0,0,0,36
2018,Mark Donnal,Long Island University,F,,16,,2,0,7,0,0,0,9
2018,Mark French,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Mark Hughes,Long Island University,G,,16,,2,0,0,0,0,0,2
2018,Markell Johnson,Long Island University,G,,16,,12,0,0,0,0,0,12
2018,Markis McDuffie,Long Island University,F,,16,,8,0,0,0,0,0,8
2018,Marques Bolden,Long Island University,C,,16,,5,2,2,2,0,0,11
2018,Marques Townes,Long Island University,G,,16,,7,8,18,13,8,0,54
2018,Marquis Salmon,Long Island University,F,,16,,5,0,0,0,0,0,5
2018,Marquise Pointer,Long Island University,G,,16,,9,0,0,0,0,0,9
2018,Marvin Bagley III,Long Island University,F,,16,,22,22,22,16,0,0,82
2018,Marvin Smith,Long Island University,F,,16,,4,0,0,0,0,0,4
2018,Mason Schoen,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Matt Coleman III,Long Island University,G,,16,,25,0,0,0,0,0,25
2018,Matt Haarms,Long Island University,F,,16,,2,7,4,0,0,0,13
2018,Matt Kennedy,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Matt MacDonald,Long Island University,G,,16,,0,0,0,0,0,0,0
2018,Matt McQuaid,Long Island University,G,,16,,0,5,0,0,0,0,5
2018,Matt Mitchell,Long Island University,F,,16,,3,0,0,0,0,0,3
2018,Matt Mobley,Long Island University,G,,16,,10,0,0,0,0,0,10
2018,Matt Rose,Long Island University,F,,16,,4,0,0,0,0,0,4
2018,Matt Singleton,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Matthew Moyer,Long Island University,F,,16,,1,1,2,0,0,0,4
2018,Mawdo Sallah,Long Island University,F,,16,,0,0,0,0,0,0,0
2018,Max Curran,Long Island University,F,,16,,0,5,0,0,0,0,5
2018,Max Montana,Long Island University,F,,16,,5,0,0,0,0,0,5
2018,Max Rothschild,Long Island University,C,,16,,1,0,0,0,0,0,1
